blockNumber,blockTimestamp,parentBlockHash,blockDifficulty,tokenId,heroSeed,heroRarity
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386360,238963573674378597697831613688,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386359,80508466979510140631696585975,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386356,120122549379150365796928107764,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386355,6459653423005816896138540791027,1
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386353,80508469340657353269500228849,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386354,159735413446355351939851531506,0
13756800,1640355883,0xb798c82ae7fc36ceae7a0518f2983ac2aa7489670da602234906132bd29cc113,2,7386348,2696314480449635007561485825260,1
13756800,1640355883,0xb798c82ae7fc36ceae7a0518f2983ac2aa7489670da602234906132bd29cc113,2,7386349,199349505368119524741014926573,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386358,278577652570361302056986260726,0
13756801,1640355886,0xffc9e324e4ff13951f1d9cb8990133566ef2a6755c7344372c06283bac6bb4fa,2,7386357,238963583080954815594225513717,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386364,278578873265203635712854897916,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386365,199348296439852203714364355837,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386363,159735418171098609512841524475,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386366,80508476386196696718961063166,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386362,199350718977071388186089927930,0
13756802,1640355889,0x6c2a0d8e18de12e891d21bdeeaabf4445d2057182890d61980934f91663f7160,2,7386361,120122538756165399346645349625,0
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386369,120121343995284631405175289089,0
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386371,238962362314778841540528747779,0
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386367,4043196873619848538215312045311,1
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386368,5350461557465277583135928792320,1
13756804,1640355895,0x835b81901bf2d287a5ef56c2548d7637849b20d0026d8e65fcdb7af669db4c25,2,7386373,278577669061860842144195982597,0
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386370,159736637793689040987230352642,0
13756803,1640355892,0xea97e695cdddb6a99919088d1874fd2a49aaa1afb60b81461af1cef9ee21556c,2,7386372,159734212860768775736701007108,0
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386378,120120131603569052945518474506,0
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386379,252464379523190115546178427860235,2
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386377,159736630638551222905987970313,0
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386376,278577654894762519435167184136,0
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386375,120120124446194071749379798279,0
13756805,1640355898,0x19e9c80997fc8f9cff4fba65387f9da960a4f2065e90dfc049c6d8e2690d4af1,2,7386374,278576464822519650854057850118,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386386,238964795549918386662354760978,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386383,199349504186376108418903618831,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386381,238963579578633737977570833677,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386382,159736633071215597626435089678,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386380,120121333372229859160668288268,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386395,5271230975883039577123998184731,1
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386394,199350707207978863365171754266,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386397,80508459857877977878183851293,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386393,5310846273150655725762186884377,1
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386396,159734209317768934485822321948,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386390,278576447148234111131000550678,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386389,159734212858538368021245768981,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386387,278578876770121038514688668947,0
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386385,120121347536913126569519658257,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386388,5321800408914857229019638970496276,3
13756806,1640355901,0x94741b517b29f386609f0449e8bb18b61fa5778969659cfd6970540707d4e843,2,7386384,80507250970136298098426688784,0
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386391,4043196873583925575787591283991,1
13756807,1640355904,0x7f2fce157a22408c2bc4b168580315f03bbed046d61d0e03915c74a3dabf954e,2,7386392,80507258090688722841277347096,0
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386403,199348289356339634106822341923,0
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386402,278576446005687774165708354850,0
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386401,159736638939550027278267233569,0
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386398,80506058572671431107048158494,0
13756810,1640355913,0x38cc1792c3eddcbbc8cfa66a006acfb5cb4441e063f2eaeea5dc611ff2842071,2,7386404,199349503042676849949004576036,0
13756810,1640355913,0x38cc1792c3eddcbbc8cfa66a006acfb5cb4441e063f2eaeea5dc611ff2842071,2,7386405,4043196886569426849162398315813,1
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386400,199350714328310611726281258272,0
13756809,1640355910,0x7de8bab256d0591517cd45b377851d80c4b494a96502947ea19def46d36e68f6,2,7386399,164838032999566825639222453515551,2
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386415,238964781346863324528399922479,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386414,199348290576234168772295963950,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386417,80506042043203168461384627505,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386416,80508470484459068630921950512,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386418,3963966312145679591154287424818,1
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386412,278576464822595086147816305964,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386419,6499266302382775754246748943667,1
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386407,159735421748541980713849763111,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386406,199348295222403123646552913190,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386409,278578867325391450475118769449,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386408,5350461572742671965878649664808,1
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386413,159736635396839542303447102765,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386420,238964794332218230915317413172,0
13756812,1640355919,0x1f7f22af49b3c791be882f78bbb30633319e6bae542160439ff3b0956fb0715c,2,7386422,238963592562764791165750392118,0
13756812,1640355919,0x1f7f22af49b3c791be882f78bbb30633319e6bae542160439ff3b0956fb0715c,2,7386421,5192004017573381292794590573877,1
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386411,80507245029023698468287329579,0
13756812,1640355919,0x1f7f22af49b3c791be882f78bbb30633319e6bae542160439ff3b0956fb0715c,2,7386424,80508475244691817167498294584,0
13756812,1640355919,0x1f7f22af49b3c791be882f78bbb30633319e6bae542160439ff3b0956fb0715c,2,7386423,238963591383214627862168515895,0
13756811,1640355916,0x880b5bae2471834029cd97d2032fa56a463cca1c4b0446edac25eeaecbcc2ee0,2,7386410,278577653712764649734109443370,0
13756813,1640355922,0xfca6e0cf300b2f1587c63548675c074616b8cc496c8f62e85c96a661a8ad288d,2,7386426,238963581863504609626507228474,0
13756813,1640355922,0xfca6e0cf300b2f1587c63548675c074616b8cc496c8f62e85c96a661a8ad288d,2,7386425,9074185196706726121315515807033,1
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386438,7806530965051196235560910894406,1
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386437,199350702524775682855140373829,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386436,199348284670938696978634159428,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386430,159735429974529955592552887614,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386431,5350460348505987216076136559935,1
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386427,159734212858395378733076755771,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386428,278577670241156552068831425852,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386429,120121344033186925869125383485,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386433,238964801489737327299531945281,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386432,278578873303104804276898149696,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386441,120122545876499399507568538953,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386450,199350717833371003816284042578,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386451,278577663160056785961653155155,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386452,80508476462359321817237206356,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386449,199348289395498432866808804689,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386453,159736635359978705253326435669,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386455,159736634216246795686128956759,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386454,159736620049111318280174351702,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386457,159736617687747932860256925017,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386456,238962377735028530363348596056,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386461,238964786140780746477893891421,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386460,199349497101674588509735794012,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386458,9074185193201740038619364635994,1
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386439,80508464617246035286305060167,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386459,80508455135545272005743916379,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386448,278577664303714386134999020880,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386447,159736625952106576564156675407,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386445,2696315698817954928414682035533,1
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386443,159735422892168055689804035403,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386444,278578861422248699303340062028,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386442,199350710750794057031328249162,0
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386435,5192004029416118930522084783427,1
13756814,1640355925,0xddb82371281cd49b993b26648e1f9c7b9582bf22ca8341d0e3496df2bb9e9814,2,7386434,199348285814600800751607395650,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386440,278576451833708231753133503816,0
13756815,1640355928,0x11bc0753e4f7620bab6a07cfa8de77dae98b7396290d36949516c40b86568a32,2,7386446,7806534611862974316801428600142,1
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386465,9074185195561732077952747746657,1
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386463,2775546288630860149318153712991,1
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386462,6380424051526675476147451508062,1
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386464,80508455211748429500666393952,0
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386474,3845125257153987230790214268266,1
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386473,120121332264053868651560875369,0
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386471,9113799274532839327696069637479,1
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386470,120120135071555812903007335782,0
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386469,199349504185116226423146722661,0
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386468,164838032987798991870497385395556,2
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386467,238962383636940672936948315491,0
13756816,1640355931,0xd10d289a220887c2fabf255afdfbd2a2a91bf1e00e85fc8f60bf655a2d9ca8d2,2,7386466,159735420530051443232208893282,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386479,199350697727397244592012178799,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386478,238964782563194385988716639598,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386488,6499267506696911602248349431160,1
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386475,159734215148241602070350706027,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386487,199349492381610570949583746423,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386484,8994957037844810149825313027444,1
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386486,278576460097815799777807349110,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386482,159735426507841358227653571954,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386485,199348302345081247413522445685,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386476,80508461113478176289357608300,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386481,7727304025632195084811523634545,1
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386477,159735412265906720510609241453,0
13756817,1640355934,0x78b5ac7018ae6408db3f0cd865c6551f824a9db55f609538e38d0d67e75e7e0f,2,7386472,120120131565701661378680501608,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386483,120121342852629082148919358835,0
13756818,1640355937,0xdb89ae00ed789100ad33ca53fcfaacc563deeb9df400861f205138e1467a8e79,2,7386480,159734206957848952746477139312,0
13756819,1640355940,0x605875efc22de2230782a12ff179c72a00230d9ed1cd7fcfabce345332c6aeee,2,7386489,120122545874196934198075372921,0
13756819,1640355940,0x605875efc22de2230782a12ff179c72a00230d9ed1cd7fcfabce345332c6aeee,2,7386490,80506037358771631152987944314,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386491,238962378914541538970004665723,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386502,130769923110242806105271513953670,2
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386506,120120126806259294576707679626,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386505,129581498254678458316406041654665,2
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386494,80506044441281023943533180286,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386496,238964779057414543858241418624,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386509,238962377734056878743743411597,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386508,159736622411484635916529612172,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386504,80506045622949004971886032264,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386503,278578869723432151260341515655,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386495,80506051490169919615850820991,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386499,199348296479015506073978189187,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386497,80507248647109804506500609409,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386493,199350702522538519740244079997,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386492,80508455209298471303376844156,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386500,159734202161623435987955791236,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386510,159736617650925376406968907150,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386498,129502271297475425658414019163522,2
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386501,199350715435153536745687004549,0
13756820,1640355943,0x6b01d9798123601b0780c29bcc3b6ce911af9335552c637780b9879ba04018a7,2,7386507,199349499464947500171658311051,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386522,120120122085190974299652011418,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386520,5271232197757210271801800701336,1
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386517,126966967677988067945034646861205,2
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386514,159736637719902064692392146322,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386519,80506046767732505052074522007,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386516,238962376518806681193995613588,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386513,120122556463993749094358103441,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386512,289265862228183152953846563648912,2
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386511,199350702485684438089564468623,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386521,238963576036819469328597431705,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386518,238962378877717856616809805206,0
13756821,1640355946,0x094204b2c2280c7f4c356e2cdd92345be8d36cb34a897a9ceddfbfae625766a7,2,7386515,159734203416179925185486435731,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386529,6380424047987065719516075963809,1
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386525,120121341633887468988052583837,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386526,238962362314741686843602941342,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386527,278578867361056581824172570015,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386523,278576450690118185574198195611,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386524,159735412268105603028672886172,0
13756822,1640355949,0x9fad663a923788ff32d4c57a7bbf103658dc77f5ff39290c84d8543f5ccb7b44,2,7386528,120121336911700004203595347360,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386533,238964800236400187701111862693,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386538,120120119721664735158689904042,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386530,199349495886314052769117418914,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386531,278576445930676944672132216227,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386532,238964782564530829178138834340,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386548,2775545076236947940140246939060,1
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386546,80507253294357371491512792498,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386541,80506055068837144015596991917,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386550,159736629457021727566176761270,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386540,238964796768559794731512542636,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386542,80508459894804117122901390766,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386544,120122555320296742424272745904,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386543,120122547091863312947907442095,0
13756823,1640355952,0xb644c71a1c35e69d7f5b6f268ff0077f4d0cd7f3181846b4ddb4f9a3952104f2,2,7386539,238962362388457731444310062507,0
